User ID,Rec_1,Rec_2,Rec_3,Rec_4,Rec_5
5685,botanic dry gardens hambantota zone,park ranmasu royal uyana,lunuganga,botanic gardens peradeniya royal,botanical gardens seethawaka wet zone
5686,art gallery national of,art centre lionel wendt,arts centre nelung,kandy,sunsetisland
5687,kumana national park,neithal park,colombo,national park wasgamuwa,national park somawathiya
5688,camping heyna site,blue camping moon,belihuloya,meemure,national park yala
5689,mirissa,harbour trincomalee,beach okanda,and centre conservation hasselblad research sea turtle victor,habaraduwa hatchery sea turtle
5690,camping heyna site,blue camping moon,belihuloya,meemure,arana sandaraja wana
5691,kadugannawa lions mouth rock,belihuloya,point turtle watching,ambalangoda,pidurangala rock
5692,galle,kitulgala,lanka planetarium sri,kandy,city colombo port
5693,bird tower watching,bird bird ecotourism kalametiya sanctuary watching,anawilundawa wetland,botanical gardens seethawaka wet zone,boat dolphin kalpitiya trip watching
5694,tangalle,ahangama,marakolliya,beach marakolliya,point rillamba surf
5695,eliya seetha,doovili ella neluwa,forest kanneliya national rain reserve,belihuloya,negombo
5696,negombo,beach koggala,kalpitiya,trincomalee,koggala
5697,anawilundawa wetland,folk martin museum wickramasinghe,national park wasgamuwa,angammedilla national park,minneriya national park
5698,art gallery national of,art centre lionel wendt,arts centre nelung,kandy,galle
5699,ambalangoda,uppuveli,bird tower watching,boat dolphin kalpitiya trip watching,kandalama
5700,botanic dry gardens hambantota zone,lunuganga,botanic gardens peradeniya royal,botanical gardens seethawaka wet zone,park ranmasu royal uyana
5701,eliya seetha,doovili ella neluwa,galle,colombo,anuradhapura
5702,explorers mirissa whale,galle,marakolliya,uppuveli,boat center coral issue sanctuary ticket
5703,centre cultural kandyan,negombo,sigiriya,beach koggala,beach okanda
5704,folk martin museum wickramasinghe,arts centre nelung,dhanaja gem museum,independence memorial museum,museum paduwasnuwara
5705,hot kanniya springs water,hot maha oya springs water,hot madunagala spring water,kandalama,hot jayanthi spring wewa
5706,centre cultural kandyan,gangaramaya temple,polonnaruwa,folk martin museum wickramasinghe,dalada maligawa sri
5707,belihuloya,kadugannawa lions mouth rock,pidurangala rock,peacocks rock,eliya seetha
5708,galle,colombo,anuradhapura,ancient city polonnaruwa,kumana national park
5709,art gallery national of,kadugannawa lions mouth rock,belihuloya,art centre lionel wendt,pidurangala rock
5710,anawilundawa wetland,by cinnamon hikka tranz,kitulgala,negombo,national park wasgamuwa
5711,kandalama,eliya seetha,doovili ella neluwa,dambulla,forest kanneliya national rain reserve
5712,bird tower watching,anawilundawa wetland,marakolliya,beach marakolliya,tangalle
5713,haliela lanka sri,eliya nuwara,kandy,haputale,mirissa
5714,camping heyna site,blue camping moon,belihuloya,meemure,arana sandaraja wana
5715,galle,diyagala escape,auslink hotel lanka sri walapane,beach kokkilai,sigiriya
5716,arts centre nelung,anuradhapura,archaeological mihintale museum,arts crafts sunflower,colombo
5717,camping heyna site,blue camping moon,belihuloya,meemure,arana sandaraja wana
5718,arts crafts sunflower,ambalangoda,golden mountain narangala,polonnaruwa,jana kala kendraya
5719,kitulgala,tangalle,kalpitiya lagoon,ahangama,marakolliya
5720,point turtle watching,ambalangoda,and centre conservation hasselblad research sea turtle victor,habaraduwa hatchery sea turtle,rekawa turtle watch
5721,anuradhapura,eliya seetha,archaeological mihintale museum,doovili ella neluwa,forest kanneliya national rain reserve
5722,camping heyna site,blue camping moon,belihuloya,meemure,arana sandaraja wana
5723,beach nilaveli,beach hambantota,beach mullaitivu,beach kiranchi,beach kalpitiya kudawa
5724,golden mountain narangala,boat center coral issue sanctuary ticket,island pigeon,knuckles,koggala
5725,arts crafts sunflower,ambalangoda,polonnaruwa,jana kala kendraya,kandy
5726,explorers mirissa whale,arts crafts sunflower,ambalangoda,marakolliya,polonnaruwa
5727,kandy,art gallery national of,art centre lionel wendt,arts centre nelung,isurumuniya temple
5728,kandalama,bird tower watching,kumana national park,anawilundawa wetland,bird sanctuary vankalai
5729,kandalama,dambulla,hot maha oya springs water,hot madunagala spring water,anawilundawa wetland
5730,art gallery national of,art centre lionel wendt,eliya seetha,arts centre nelung,doovili ella neluwa
5731,hot kanniya springs water,hot maha oya springs water,hot madunagala spring water,boat center coral issue sanctuary ticket,sunsetisland
5732,beach kalpitiya kudawa,beach nilaveli,beach hambantota,beach kiranchi,beach sayansi
5733,arts crafts sunflower,pinnawala,ambalangoda,udawalawa,polonnaruwa
5734,kandalama,arts centre nelung,arts crafts sunflower,dambulla,hot maha oya springs water
5735,anuradhapura,archaeological mihintale museum,ancient city polonnaruwa,colombo,king malla nishshanka of palace
5736,kandy,eliya nuwara,haliela lanka sri,haputale,lanka planetarium sri
5737,sunsetisland,centre cultural kandyan,lagoon negombo,center conservation forest makandawa makandawa,ganga madu
5738,explorers mirissa whale,art gallery national of,marakolliya,art centre lionel wendt,arts centre nelung
5739,camping heyna site,galle,blue camping moon,arana sandaraja wana,belihuloya
5740,galle,point turtle watching,ambalangoda,and centre conservation hasselblad research sea turtle victor,beach koggala
5741,arts centre nelung,arts crafts sunflower,city colombo tour,colombo,folk martin museum wickramasinghe
5742,lanka planetarium sri,kandy,eliya nuwara,deegavapi maha stupa,art centre lionel wendt
5743,dhanaja gem museum,independence memorial museum,museum paduwasnuwara,folk martin museum wickramasinghe,kandy museum national
5744,udawalawa,pinnawala,arts crafts sunflower,ambalangoda,elephant park
5745,galle,national park wasgamuwa,angammedilla national park,anawilundawa wetland,arana sandaraja wana
5746,tangalle,ahangama,marakolliya,beach marakolliya,point rillamba surf
5747,botanic dry gardens hambantota zone,bolgoda lake,lunuganga,botanic gardens peradeniya royal,botanical gardens seethawaka wet zone
5748,kandalama,dambulla,hot maha oya springs water,hot madunagala spring water,hot jayanthi spring wewa
5749,kandy,art gallery national of,camping heyna site,art centre lionel wendt,blue camping moon
5750,arts crafts sunflower,ambalangoda,kadugannawa lions mouth rock,belihuloya,pidurangala rock
5751,arts crafts sunflower,anuradhapura,polonnaruwa,ambalangoda,archaeological mihintale museum
5752,arana sandaraja wana,aquarium water world,bentota ganga,hundukata,ganga madu
5753,kandy,art gallery national of,art centre lionel wendt,arts centre nelung,jaffna library public
5754,point turtle watching,ambalangoda,and centre conservation hasselblad research sea turtle victor,habaraduwa hatchery sea turtle,rekawa turtle watch
5755,island pigeon,koggala,boat center coral issue sanctuary ticket,beach koggala,negombo
5756,centre cultural kandyan,polonnaruwa,arankale buddhist monastery,kataragama,thuparamaya
5757,galle,anuradhapura,ancient city polonnaruwa,colombo,polonnaruwa
5758,golden mountain narangala,sunsetisland,knuckles,center conservation forest makandawa makandawa,negombo
5759,arugam bay beach,eco elephant hurulu park safari wild,angammedilla national park,chariot path,maha single swarnagiri temple tree viharaya
5760,kitulgala,city colombo port,negombo,lagoon umari,kalpitiya
5761,botanic dry gardens hambantota zone,lunuganga,botanic gardens peradeniya royal,botanical gardens seethawaka wet zone,park ranmasu royal uyana
5762,hot kanniya springs water,hot maha oya springs water,hot madunagala spring water,kandalama,hot jayanthi spring wewa
5763,pinnawala,udawalawa,dehiwala gardens zoological,park ridiyagama safari,angammedilla national park
5764,by cinnamon hikka tranz,kitulgala,negombo,folk martin museum wickramasinghe,independence memorial museum
5765,kandy,art gallery national of,art centre lionel wendt,arts centre nelung,jaffna library public
5766,galle,dhanaja gem museum,independence memorial museum,museum paduwasnuwara,folk martin museum wickramasinghe
5767,eliya seetha,doovili ella neluwa,bolgoda lake,forest kanneliya national rain reserve,beach mandathivu
5768,galle,kadugannawa lions mouth rock,belihuloya,pidurangala rock,peacocks rock
5769,manelwatta temple,deliwala kota temple vehera,duwa parewi temple,island parappudva temple,isurumuniya temple
5770,galle,ancient city polonnaruwa,colombo,anuradhapura,city colombo tour
5771,kadugannawa lions mouth rock,belihuloya,pidurangala rock,bird tower watching,peacocks rock
5772,udawalawa,pinnawala,elephant orphanage pinnawala,elephant park,bay pearl
5773,camping heyna site,blue camping moon,belihuloya,meemure,arana sandaraja wana
5774,arts centre nelung,arts crafts sunflower,bolgoda lake,beach mandathivu,beach kiranchi
5775,bird tower watching,anawilundawa wetland,kumana national park,bird bird ecotourism kalametiya sanctuary watching,bird sanctuary vankalai
5776,art gallery national of,kandalama,art centre lionel wendt,arts centre nelung,dambulla
5777,bird tower watching,kumana national park,anawilundawa wetland,bird bird ecotourism kalametiya sanctuary watching,bird sanctuary vankalai
5778,kandy,art gallery national of,art centre lionel wendt,arts centre nelung,beach ventura
5779,kadugannawa lions mouth rock,belihuloya,arts crafts sunflower,pidurangala rock,peacocks rock
5780,kandy,centre cultural kandyan,lanka planetarium sri,eliya nuwara,gangaramaya temple
5781,camping heyna site,galle,blue camping moon,pinnawala,belihuloya
5782,arts centre nelung,arts crafts sunflower,lanka planetarium sri,kandy,anawilundawa wetland
5783,camping heyna site,arana sandaraja wana,blue camping moon,belihuloya,meemure
5784,anuradhapura,archaeological mihintale museum,colombo,ancient city polonnaruwa,potgul temple
5785,arugam bay beach,eco elephant hurulu park safari wild,angammedilla national park,chariot path,maha single swarnagiri temple tree viharaya
5786,arts crafts sunflower,polonnaruwa,ambalangoda,jana kala kendraya,kandy
5787,hot kanniya springs water,hot maha oya springs water,hot madunagala spring water,centre cultural kandyan,kandalama
5788,hot kanniya springs water,hot maha oya springs water,hot madunagala spring water,udawalawa,pinnawala
5789,eliya seetha,manelwatta temple,doovili ella neluwa,deliwala kota temple vehera,duwa parewi temple
5790,anuradhapura,archaeological mihintale museum,colombo,ancient city polonnaruwa,potgul temple
5791,kandy,art gallery national of,art centre lionel wendt,arts centre nelung,jaffna library public
5792,udawalawa,pinnawala,arts centre nelung,elephant park,bay pearl
5793,explorers mirissa whale,marakolliya,uppuveli,centre cultural kandyan,beach marakolliya
5794,galle,lanka planetarium sri,kandy,eliya nuwara,national park somawathiya
5795,galle,colombo,anuradhapura,ancient city polonnaruwa,polonnaruwa
5796,eliya seetha,doovili ella neluwa,forest kanneliya national rain reserve,belihuloya,dhushan ella
5797,kandalama,dambulla,hot maha oya springs water,hot madunagala spring water,hot jayanthi spring wewa
5798,pinnawala,udawalawa,centre cultural kandyan,dehiwala gardens zoological,park ridiyagama safari
5799,galle,arana sandaraja wana,campaign diggala side,meemure,chariot path
5800,kandalama,dambulla,hot maha oya springs water,hot madunagala spring water,hot jayanthi spring wewa
5801,bolgoda lake,beach mandathivu,beach kiranchi,beach okanda,bird chundikulam sanctuary
5802,beach nilaveli,beach kalpitiya kudawa,beach hambantota,bay beach dutch,beach kiranchi
5803,udawalawa,kandalama,pinnawala,elephant park,bay pearl
5804,boat center coral issue sanctuary ticket,centre cultural kandyan,island pigeon,koggala,hikkaduwa
5805,botanic dry gardens hambantota zone,botanic gardens peradeniya royal,lunuganga,botanical gardens seethawaka wet zone,park ranmasu royal uyana
5806,arts crafts sunflower,polonnaruwa,ambalangoda,jana kala kendraya,kandy
5807,kandy,art gallery national of,art centre lionel wendt,beach uppuveli,arts centre nelung
5808,arts crafts sunflower,ambalangoda,polonnaruwa,jana kala kendraya,kandy
5809,kandalama,sigiriya,mirissa,harbour trincomalee,beach okanda
5810,galle,arts centre nelung,arts crafts sunflower,polonnaruwa,folk martin museum wickramasinghe
5811,anawilundawa wetland,bird tower watching,beach ventura,beach hambantota,kumana national park
5812,sigiriya,kandalama,anuradhapura,national park wasgamuwa,kovil polonnaruwa sivan
5813,hot kanniya springs water,hot maha oya springs water,hot madunagala spring water,folk martin museum wickramasinghe,arts crafts sunflower
5814,haliela lanka sri,eliya seetha,doovili ella neluwa,eliya nuwara,forest kanneliya national rain reserve
5815,arana sandaraja wana,centre cultural kandyan,aquarium water world,bentota ganga,hundukata
5816,campaign diggala side,meemure,arana sandaraja wana,chariot path,ella rock trailhead
5817,arana sandaraja wana,boat center coral issue sanctuary ticket,lanka planetarium sri,island pigeon,kandy
5818,arana sandaraja wana,anawilundawa wetland,campaign diggala side,gala lissana,chariot path
5819,hot kanniya springs water,hot maha oya springs water,hot madunagala spring water,kandalama,hot jayanthi spring wewa
5820,kitulgala,city colombo port,lagoon umari,negombo,kalpitiya lagoon
5821,galle,national park wasgamuwa,angammedilla national park,anawilundawa wetland,arana sandaraja wana
5822,arana sandaraja wana,aquarium water world,mirissa,harbour trincomalee,bentota ganga
5823,kandalama,bird tower watching,anawilundawa wetland,bird sanctuary vankalai,dambulla
5824,galle,colombo,city colombo tour,ancient city polonnaruwa,centre city kandy
5825,independence memorial museum,galle,dhanaja gem museum,museum paduwasnuwara,folk martin museum wickramasinghe
5826,manelwatta temple,deliwala kota temple vehera,duwa parewi temple,island parappudva temple,isurumuniya temple
5827,belihuloya,camping heyna site,blue camping moon,eliya seetha,meemure
